eID,eName,jurisdictionID
55025954,VASSALLO TURNKEY LTD,MLT
100304447,ASWAN INC.,BRB
55008157,CORINTHIAN REALTY LIMITED,MLT
30021930,DELWILL CONSTRUCTION COMPANY LIMITED,BHS
200113443,CENTURION DISTRIBUTION COMPANY LIMITED,KNA
200125266,TYREX INDUSTRIALS LTD.,KNA
200143208,PETROBULK 1 SHIPPING COMPANY LTD,KNA
100312547,SITA PROPERTY DEVELOPMENTS INC.,BRB
85040636,ASSOCIATION OF SECRETARIES & ADMINISTRATIVE PROFESSIONALS,AW
100604208,"CHARLES T. GAMBLE INDUSTRIES, LTD.",BRB
55065063,WTA HOLDING P.L.C.,MLT
55081979,AEA INTERNATIONAL LIMITED.,MLT
55083401,AFRICAN TIMBERS.,MLT
200505688,"THQ20Q, LLC.",KNA
85048836,EXOTIC EVENT RENTALS V.O.F.,AW
30009871,ICKWORTH PROPERTIES (BAHAMAS) LIMITED,BHS
85041862,CORTEZ CONSTRUCCION,AW
85012747,QUALITY BODY SHOP,AW
30009702,"ASB COMPANY LIMITED, THE",BHS
200140417,"BLUE RIDGE INVESTMENTS, INC",KNA
200117540,OSPREY LTD,KNA
82010393,Levermore Investments Limited,IMN
85014158,LOGANSPORT INVESTMENTS A.V.V.,AW
55017373,TELIUS TRADING LIMITED,MLT
30020302,GROVENTURES LIMITED,BHS
55015140,GALLINA OPERATORS LIMITED,MLT
85010203,CALMACA INVESTMENT COMPANY A.V.V.,AW
200127207,JUPITER SHIPPING AND TRADING LTD.,KNA
30011718,COATING INDUSTRIES LIMITED,BHS
30001988,BUCAROON BAY LIMITED,BHS
55017162,GENERAL REPAIRS LIMITED,MLT
85044659,ARUBA SOLAR HOLDINGS VBA,AW
101940839,OVERSEAS RESERVE BANK & TRUST LIMITED,BRB
55036521,PRIMEBET GAMES LIMITED,MLT
100308909,CARIBBEAN FOOD PRODUCTS LIMITED,BRB
85024666,POLUTROPOS A.V.V.,AW
85021255,T/B EASTERN HOPE III NV (I.L.),AW
85024178,DIXIE FRIED CHICKEN(I.L.),AW
82006591,J. Harvey Ltd,BMU
200801231,THE TREYNOR TRUST,KNA
100322408,MEDICAL RESEARCH & TECHNOLOGIES INC.,BRB
200104093,"VITI INSURANCE, LTD",KNA
55018563,COVE MARITIME LTD,MLT
85022648,BLACK PEARL A.V.V.,AW
55017085,ZIMMERMANN HOUSE PROJECTS LIMITED,MLT
30014010,BRITANNIA DRUG COMPANY LIMITED,BHS
85021933,VIPERE A.V.V.,AW
55017883,PEARL LUCK SHIPPING COMPANY LIMITED,MLT
85042134,ROMERO HEALTH CARE SERVICES,AW
85033457,EAST WIND MARINE SERVICES N.V.,AW
82012208,TEAM X LIMITED,VCT
200101668,M & N CORPORATION,KNA
55006203,STAR GAZER LIMITED,MLT
82026046,Teal Limited,BMU
85023941,"STUKADOORS-, AFWERKINGS- EN BOUWBEDRIJF INTERION N.V.",AW
30015289,MYTTON INVESTMENTS LIMITED,BHS
200102874,ROCKFORD INTERNATIONAL LTD.,KNA
200125788,FERCOL GROUP S.A.,KNA
85015714,CASTELLUM A.V.V.,AW
85013158,TAQT INVESTMENTS A.V.V.,AW
200137676,AMSTERDAM SHIPPING SERVICES INC,KNA
85004725,LUCHT LAND ZEE N.V.,AW
85021576,MOORE TAILORING,AW
85007500,POUR TOI,AW
85023504,CEPIFREZ,AW
82097109,"Madison Park Funding V, Ltd. Segregated Portfolio",CYM
100330116,IPAY INC.,BRB
55046665,SSF OIL (MALTA) LTD,MLT
55010758,PULFAR COMPANY LIMITED,MLT
100316900,GURU BABA INVESTMENTS INC.,BRB
30012562,SIGMA INVESTMENT HOLDINGS LIMITED,BHS
55077841,FETCHIT TECHNOLOGIES LTD,MLT
30007460,YPRES PRODUCTS LIMITED,BHS
100336034,H2H (BARBADOS) INC.,BRB
200109214,TENCOR LIMITED,KNA
200113706,GIFT HOUSE MANAGEMENT LTD,KNA
85032570,SETY BOUTIQUE & GIFTS,AW
200515689,Freedom Ventures International LLC,KNA
85035249,SPEED SOLUTION,AW
82013800,Andalusian Holdings Limited,VGB
55076249,STAFFCO MALTA TREASURY LIMITED,MLT
30013728,PAN AMERICAN PHARMACEUTICAL ASSOCIATES LTD,BHS
85043528,MARICAR LOGISTICS N.V. - ARUMIA LOGISTICS,AW
101740764,PROGRESSIVE BUSINESS SOLUTIONS INC.,BRB
200142921,"Sapphire Skies Indemnity, Ltd.",KNA
85015703,INVESTECH TRADING A.V.V.,AW
200502239,"GLORY ENTERPRISES, LLC",KNA
85026089,TUSCANIA HOLD N.V. - KOK OPTICA,AW
200138243,PEGASUS INVEST LTD.,KNA
101730966,MARGU GLOBAL BRANDING LIMITED,BRB
85050218,SELFIE BILLBOARD,AW
55023853,M. DEMAJO (SERVICES) LIMITED,MLT
82007091,Basani Investments Ltd.,BMU
200500858,"LOCKTIGHT, LLC",KNA
100300227,LATROBE INVESTMENTS LIMITED,BRB
200112808,HANDLER PHOTO LTD.,KNA
100333228,CLASSIC HOMES INCORPORATED,BRB
55042066,CARBON ENTERPRISE HOLDING LIMITED,MLT
55017985,AQUA INVEST LIMITED,MLT
30020408,NASSAU MEAT COMPANY LIMITED,BHS
100318195,PEAK INTERNATIONAL SERVICES INC.,BRB
200130329,Progas Marine Inc.,KNA
101508862,ROCKSHOX FOREIGN SALES CORPORATION,BRB
85041010,BEN 10 SECURITY DOG'S,AW
55064666,CLARITY INVESTMENTS LIMITED,MLT
100316991,BARAKUSH LTD,BRB
55039838,UNITED MACHINERY LIMITED,MLT
200200056,THE MANSA FOUNDATION,KNA
55084414,CARMELO GALEA CONTRACTORS,MLT
55087056,NOBELLA HOLDINGS,MLT
55070268,WIECKOWSKI HOLDINGS LTD,MLT
55072315,LUXURY BROKERAGE SERVICES LTD.,MLT
85035809,CESAR WATERSPORT,AW
85038077,J.E.O. CONSTRUCTION,AW
200144441,Cornerbase Limited,KNA
200139710,"CDM Holdings, Inc.",KNA
85005010,MARARU,AW
30015712,S.K.D. MANAGEMENT CORPORATION LTD,BHS
100334614,TWENTY-SEVEN BUILDERS INC.,BRB
85045524,CIENNA COLLECTION,AW
55032297,ZAMMIT & PACE LTD,MLT
85031979,CAMACURI RENTAL,AW
100301408,GRAPHIC IMPRESSIONS (BARBADOS) LIMITED,BRB
85032141,KOLYMA CORPORATION A.V.V.(I.L),AW
85033338,ARUCARIBE COMERCIAL,AW
85029626,TANCHI'S TAKE AWAY,AW
55045685,VALLETTA COMMERCIAL SERVICES LTD,MLT
101738370,ENERGO INGENIUM CORP.,BRB
85049465,CHINA VILLAGE HOLDING VBA,AW
101514815,"BOOKAZINE EXPORTS, INC.",BRB
55083485,ESPACE LIMITED,MLT
85018341,ATIMADORA AVV,AW
82006451,The Pleasant Hill Trust,BMU
30022458,AMHERST INTERNATIONAL LIMITED,BHS
85032908,JOY-FUL (ARUBA) N.V.,AW
30018994,INTERNATIONAL CAPITAL INVESTMENTS LTD.,BHS
82025308,TCC Holdings Limited,BMU
100323170,OLIVE LANE INC.,BRB
85028827,ARU-SUR FISH & VEGETABLES,AW
200106413,INTERNATIONAL CORPORATE SERVICES LIMITED,KNA
85030319,MAURASMACO N.V.,AW
55048039,J & S CATERING SERVICES LIMITED,MLT
55065433,RT ENTERPRISE LIMITED,MLT
65001080,PACIFIC ALTERNATIVE ENERGY LTD,WSM
200128166,"OPTIMUM SECURITY PLUS REINSURANCE, Ltd.",KNA
200505270,PENCE SPRINGS LLC,KNA
200127369,White Cornflower Capital Ltd,KNA
55066805,OMADA LTD.,MLT
100940389,VERTEX INSURANCE CORP.,BRB
65000758,HEEMS FITNESS CENTRE LIMITED,WSM
55070862,SPIRIT INVESTMENT HOLDING LIMITED,MLT
55002094,DELU LTD,MLT
82005576,Amerimed Insurance Ltd.,BMU
200507471,"THE SB, LLC",KNA
82019750,Everlong Fund,CYM
100301292,WELFORD INVESTMENTS LIMITED,BRB
200144339,MELIDE TRUSTEE LTD,KNA
85020193,NEW BOW BOW RESTAURANT,AW
85042379,TAMARA'S FACIAL AND COSMETICS CARE,AW
100323232,TROPIQUE BRANDS (BARBADOS) LTD.,BRB
82015117,Chekov Limited,JEY
55020766,IMPRESUB SHIPPING LIMITED,MLT
82023375,K-J14a SAC Holdco Ltd.,BMU
55055885,JURBY WATERTECH HOLDINGS LIMITED,MLT
85017197,RENE BRENT INVESTMENTS AVV,AW
200120539,DUNE INVESTMENTS LIMITED,KNA
55086494,A & G FENECH,MLT
55021690,DELTA RESEARCH & DEVELOPMENT LTD.,MLT
55003495,FUNWISE INTERNATIONAL LTD,MLT
55005974,N S A TRADING CO LTD ( D 3670 ),MLT
200501724,CLAN'S CONSULTING LLC,KNA
200113320,"BAINBRIDGE & GOETZE, LTD",KNA
200114660,DELTA HOLDINGS CORPORATION,KNA
85044033,TUCHI'S ALARM & CAMERA INSTALLATION,AW
85036938,CYDABEL A.V.V. (I.L.),AW
85009765,RADNA TRADING HOLDING INVESTMENT N.V.,AW
101734107,KAMOA HOLDING LIMITED,BRB
55011615,TECHNOLOGY RESOURCES LIMITED,MLT
101706675,VINEHAVEN INTERNATIONAL LIMITED,BRB
200124771,YING CORPORATION,KNA
200800472,NAPA TRUST,KNA
101512515,SPECIAL METALS FOREIGN SALES CORPORATION,BRB
101720861,REPSOL OIL & GAS MALAYSIA (PM3) LIMITED,BRB
200115673,MILOS HOLDINGS INC.,KNA
55006751,SKY TRAVEL INTERNATIONAL LTD,MLT
200803589,HARVEST OAK TRUST,KNA
82020108,El Palmar Inc.,CYM
55066892,DESERT FALCON SHIPPING CO LTD ( D 2548 ),MLT
55035139,CENTRAL EUROPEAN ADVISORS LIMITED,MLT
200515138,FRS PLANOS LLC,KNA
101719441,NEWSHORE PRIVATE WEALTH ADMINISTRATION INC.,BRB
55079427,FEKRUNA LIMITED,MLT
65000607,L & M WESTERLUND LIMITED,WSM
55072594,FARRUGIA ENTERPRISES (CLOTHING) MFG. LIMITED,MLT
100334778,PROSPECTIVE PROPERTY INC.,BRB
55032178,CRETAN (MALTA) LTD,MLT
200141019,VOLTAGE VENTURES INC.,KNA
30010568,INTERNATIONAL CHOCOLATE LIMITED,BHS
30020415,WEST BAY COMPLEX LIMITED,BHS
82006557,TOTAL SOUTH PARS 11 HOLDING LIMITED,BMU
55072100,SYNERIUM INVESTMENTS LTD.,MLT
85007559,CARUIN A.V.V. (I.L.),AW
200104968,IMPEX INC. LTD.,KNA
200118266,CARNABY HOLDINGS LIMITED,KNA
200514389,"Alpine Cap Management, LLC",KNA
55039362,KOL INTERNATIONAL HOLDINGS LIMITED,MLT
101834624,BEAT MEMBERS INC,BRB
200802158,AU SUD DE GARDIEN,KNA
200119121,GOLDMINT CAPITAL GROUP INC.,KNA
85041697,KENNETH CUSTOM TATTOOZ,AW
85041049,FANTASIA FLOWER BY OSCAR,AW
85021278,S.A. STYLISH APPLIANCES NV,AW
85024393,BOTICA MAMA MARIA,AW
55076813,FWEB CREATIVE HOLDINGS CORPORATION LIMITED,MLT
85039546,ILLUSIONS MARKETING & ADVERTISEMENT,AW
55019678,EASTERN COACHES LIMITED,MLT
55084528,GLOBAL MUSIC,MLT
101511203,SMI FSC CORPORATION,BRB
30017415,MARSCH ENTERPRISES LIMITED,BHS
200126646,Sixty Seven Beta Invest Limited,KNA
200147077,JOHTO ADVENTURES CORP.,KNA
55017852,FIONA REAL ESTATE LIMITED,MLT
101200963,CARIBBEAN ASSOCIATION OF INDUSTRY AND COMMERCE (INC.),BRB
85025579,MISS FLOWER ARUBA,AW
82006081,"DeltaEdge Opportunities Fund (Offshore), Ltd. **INCOMPLETE**",CYM
101734306,"NEXTEDGE, CORP",BRB
55037018,TAQAH MARITIME TRANSPORTATION COMPANY LIMITED,MLT
100326193,KAISO TROPICALS INC.,BRB
55043416,DELTA EXOTICS LIMITED,MLT
200147229,DS HOTELS INC.,KNA
200115700,"SHERWIN & NOBLE SECURITIES, LTD",KNA
100321681,WELL TECH SERVICES LTD,BRB
200106577,NEW ROAD INC.,KNA
55001713,GRANDS REAL ESTATE LIMITED,MLT
85008594,SWEETNAM ENTERPRISES N.V.,AW
200134121,VINCENTE INVESTMENTS INC.,KNA
55065799,BELLFLOWER LIMITED,MLT
55060053,THE ONE LIMITED,MLT
85037632,MGDG CAPITAL N.V.,AW
55068533,PLATINUM HOLDINGS LIMITED,MLT
30015093,INISH KAE LIMITED,BHS
100603825,OVERSEAS MANAGEMENT SECURITIES CORPORATION LTD,BRB
30009756,MACBETH LIMITED,BHS
55077079,MOTRICE MALTA HOLDING LIMITED,MLT
100330147,BOXILL ENTERPRISES LIMITED,BRB
82009915,Cliveden (PTC) Limited,BMU
85038166,BARLOVENTO DESIGN FLOWERSHOP,AW
85044278,SAMARY ACCESSORIES,AW
100338788,HELMSMAN CONSULTING INC.,BRB
100303058,N.E. WILSON & COMPANY LIMITED,BRB
200137207,NO 1 CHARTER GROUP COMPANY,KNA
200516337,GUBBINS & BENDLER LLC,KNA
100303451,CHARLESTON LIMITED,BRB
200140460,SAFE ONE SHIPPING Co. Ltd,KNA
55025656,FAIRWAY MARINE LIMITED,MLT
100317853,AUTOMOTIVE CONSOLIDATIONS INC.,BRB
85017532,UNIONVILLE INVESTMENTS AVV,AW
82018799,Crowne Recovery Group Inc.,CYM
100313772,PORT ST. CHARLES COMMON SERVICES LIMITED,BRB
55022823,E-RONICS TRADING LIMITED,MLT
85036699,CEMAR CONSTRUCCION,AW
200103676,"NOARUS RE., LTD.",KNA
55040028,ALFATRONIX LIMITED,MLT
200125073,"GRIFFON INVESTMENTS (INT'L), LTD.",KNA
82009872,Rivoli - Phase I Limited,BMU
85018641,DENTAL CLINIC H. HAGENS NV,AW
101711081,KANATA CAPITAL LIMITED,BRB
200514541,GOVINDA CAPITAL LLC,KNA
30002951,N.R.E. LIMITED,BHS
100314095,SANDBOX & CO. LIMITED,BRB
85017872,BOLD EAGLE DEVELOPMENT COMPANY NV,AW
200113629,"SECURITY NATIONAL TRUST, LTD",KNA
100336209,P.S.K. PROPERTY HOLDINGS LIMITED,BRB
82007344,Lend Lease Asian Retail Investment Fund 4 Ltd.,BMU
100700023,WEST TERRACE PRIMARY,BRB
200112918,"NORTHERN LIGHTS REINSURANCE CO., LTD.",KNA
200500641,MIRPURI INTERNATIONAL LLC,KNA
55013218,STRANGFORD HOLDINGS LIMITED,MLT
101509931,"SUSH INTERNATIONAL FSC, INC.",BRB
85038574,MY GENIE REAL ESTATE ARUBA,AW
200800904,AGNOSIA FINANCIAL SERVICES,KNA
55040622,CONTROLCO HOLDING LIMITED,MLT
82023846,Stratus Technologies Bermuda Ltd.,BMU
85014105,STERNFAN A.V.V.,AW
200138871,CBT Partners Ltd.,KNA
85006912,MAJESTIC INTERNATIONAL INC,AW
30010900,VISTARANA LIMITED,BHS
200504804,"C & S SECURITY, LLC",KNA
85043491,ORMEN CONSTRUCTION N.V,AW
55070768,ZAMMAL ENTERPRISES LIMITED,MLT
85001600,ANTILLES LIGHT & HEAVY EQUIPMENT  RENTALS N.V.,AW
85030074,BBJ CORPORATION A.V.V. (I.L.),AW
82012418,Kolibri Carbon Fund I General Partner,CYM
200146858,Web Solutions Inc,KNA
200110488,GEBAG SA,KNA
55035511,FORTUNE INTERNATIONAL LIMITED,MLT
55040561,GENERAL ESTATE MANAGEMENT LIMITED,MLT
200134388,Quality Trading Limited,KNA
55058618,ASELOR LIMITED,MLT
200107443,RYCON GROUP INC.,KNA
100322198,XK TRUCKING & STEEL WORKS LTD,BRB
55014034,BIOPIETRI LIMITED,MLT
200117825,"BAMBOO SERVICES, LTD.",KNA
55064010,DIOTROONE HOLDINGS LIMITED,MLT
55036615,SL MARINE HOLDINGS LIMITED,MLT
200508921,"CD A0532, LLC",KNA
200141719,Tarsco Cyprus Trade Financial Ltd.,KNA
100320684,I SOURCE (2001) CORPORATION,BRB
200146664,SERVICIOS DE INGENIERÃ�A ELECTRO MECÃ�NICA S.A.,KNA
55071632,MART.NCA. DEDAD COMPANY LTD,MLT
55019054,E-SHORE LIMITED,MLT
200122598,KAZZ INC.,KNA
200509253,"Calypso Lending, LLC",KNA
55013632,EFXINOS PONTOS SHIPPING LIMITED,MLT
55067008,FEMO IMPEX LTD,MLT
200143659,ENERGY MANAGEMENT AND CONSULTING LIMITED,KNA
82026439,"ACL Venezuela, Ltd.",BMU
200101846,SUISSE PRIVATE TRUST A.G.,KNA
200504600,"ROCKY MOUNTAIN UTAH, LLC",KNA
85029966,E GAGO RACING BAR,AW
101726086,DIGICEL TRINIDAD & TOBAGO HOLDINGS LTD.,BRB
55044168,CUTAJAR LTD,MLT
82006637,SHENGDA (GROUP) HOLDINGS LTD.,BMU
55048454,THE ADVISORS LIMITED,MLT
30004497,PAUTERS LIMITED,BHS
85002827,COBRA INTERNATIONAL N.V.,AW
82005843,RENEWABLE ENERGY ASIA GROUP LIMITED,BMU
200801839,NISADRE FINANCIA,KNA
200502327,"DUPLEX, LLC",KNA
82001142,Taikoo Motors Offshore Limited,BMU
82019046,ZZZ-1999 JJB TRUST (THE),CYM
85009574,PERUZELLO RESTAURANTS A.V.V.,AW
85014694,COUNTESS RIVER A.V.V. (I.L.),AW
100301629,CARIBBEAN NEWS AGENCY LIMITED,BRB
55031197,MU NARI NAVIGATION LTD,MLT
85020735,REGALES FUTURE HOMES N.V.,AW
200144569,"RODMAN PROPERTIES, INC.",KNA
55008455,ARCADES FLORISTS LIMITED,MLT
82008396,RHS Holdings Incorporated,VGB
200103635,EDGE INVESTMENTS INC.,KNA
55062983,HMMR INTERNATIONAL LTD.,MLT
30001642,"PANORMOS SHIPPING COMPANY, LIMITED",BHS
101734285,PNEUMALIGHT INC.,BRB
200106228,OVERSEAS HORIZON PROPERTIES LIMITED,KNA
55043187,WE BUY HOUSES LTD,MLT
55070613,MEDEXPO MARKETING LTD ( D 3273 ),MLT
55076526,LOTTOSTARLET LIMITED,MLT
200121480,STEALTHPOST S.A.,KNA
85034662,VARIEDADES JOSEFA,AW
30009881,MONDERNIZING BUILDERS LIMITED,BHS
85033290,"HANDEL- EN ELECTROTECHNISCHE BEDRIJF ""LUKORA"" N.V.",AW
55032433,I.R.N. LIMITED,MLT
85013705,FOOTLOCKER,AW
100337726,KEEPINTOUCH INC.,BRB
200126977,SHIERS INDUSTRIES LIMITED,KNA
85014959,APOLINAR COMPANY A.V.V.,AW
200133915,Morsten Investments Ltd,KNA
85045193,VISIBLE ADVERTISING GROUP V.O.F.,AW
101721349,RED SKY ENTERPRISES INC.,BRB
30018361,NEW INVESTMENT CORPORATION LIMITED,BHS
82016293,The William David Corlett Will Trust,IMN
200104802,"COMMODITY INTELLIGENCE AGENCY, INC.",KNA
82009211,Trane Finance Limited,BMU
101737250,SKYLAND MINING LIMITED,BRB
85017551,WOLGA INVESTMENTS AVV,AW
55057271,APOSTLES PRODUCTIONS MALTA LIMITED,MLT
55059430,LOGTRADE LIMITED,MLT
55039479,REEL8 PRODUCTIONS LTD.,MLT
30009043,SOUTH WEST LATIN AMERICAN (NASSAU BAHAMAS) LIMITED,BHS
55050595,TYKE HOLDING LIMITED,MLT
82011405,Cyril Systematic USD Fund,CYM
55056499,I GO USA LIMITED,MLT
82013176,New J & A International Ltd.,CYM
200803254,EASTBRIDGE SETTLEMENT,KNA
55015278,TIKKA LIMITED,MLT
55055122,RUNESTONE TRADING COMPANY LIMITED,MLT
200803700,THE RESIDUE TRUST,KNA
85029648,DECHI LANDSCAPING & CLEANING,AW
101715470,E-AUCTION GLOBAL TRADING INC.,BRB
200139590,Breeze Shipping Company Limited,KNA
55044374,FAIR DEAL PROPERTIES LTD,MLT
200102701,INTERNATIONAL HAZARDOUS MATERIALS INSTITUTE LTD.,KNA
55061235,TRANAYS LIMITED,MLT
30000630,LUCAYAN LIMITED,BHS
85015633,INTERNATIONAL PROTEIN PRODUCTS N.V.,AW
55048769,AGRI & PET SUPPLIES LTD,MLT
101510832,"SYNTAX FSC, INC.",BRB
82005976,Integrated Distribution Services Group Limited,BMU
200105159,GEL MARKETING LIMITED,KNA
55087281,HBK CAPITAL PARTNERSHIP,MLT
85032149,SEABREEZE SPA,AW
85010830,CAMBRIDGE INVESTMENTS INC A.V.V.,AW
55054311,KGC TRADING LIMITED,MLT
200146797,KOWLOON FOODS LIMITED,KNA
200137929,H20 UNIVERSAL LTD,KNA
200100832,"DENDROBIUM INVESTMENTS LTD., S.A.",KNA
101714497,LAUGHINGSTOCK (INTERNATIONAL) INC.,BRB
200125389,CEPHEUS HOLDING LTD,KNA
82021849,Wesley Limited,IMN
85006300,PEOPLE STORE N.V.,AW
55010499,THE PARK LANE COMPANY LIMITED,MLT
55055678,Brompton Limited,MLT
85000404,D. I. EVERTSZ,AW
100625355,POLAMAR LAGOON FIFTEEN INC.,BRB
85049127,CITGO ARUBA MARINE OPERATIONS N.V.,AW
101723027,PHIFER LTD.,BRB
55023380,ARBOREA PROPERTIES LIMITED,MLT
82017663,Victech Optics Coating Pte Ltd,CYM
55050526,LORI YACHT LEASING LTD,MLT
200109422,THE DATA EXCHANGE CORPORATION,KNA
85024065,KATANA A.V.V.,AW
30008317,PALMESTON HOLDINGS LIMITED,BHS
200119530,THETIS CAPITAL LIMITED,KNA
85028694,E-Z MOVING V.O.F.,AW
85037800,THE NEW MI PASTECHI,AW
200803940,The Springfarm Architechtural Moldings Limited Staff Remuneration Trust,KNA
55023249,CHC LIMITED,MLT
200503258,"LD HOLDINGS, LLC",KNA
200121491,APERIGEE LTD,KNA
82016280,Global Nexus Ltd.,BMU
82002422,SOPONATA-TEEKAY LIMITED,BMU
85031926,PITBULL PRODUCTION,AW
200515950,"Seldon International Holdings, LLC",KNA
85010783,CHARTWELL CORPORATION A.V.V.,AW
30002170,INTERIOR HOLDINGS LIMITED,BHS
200804244,The Stratton Commercial Protection Purpose Trust (Number Eighteen),KNA
55060155,PRUNA TRADING LIMITED,MLT
85044034,SIMON TROMP COMPANY,AW
85045908,V.C.D. DEVELOPMENTS N.V.,AW
200517497,Venture Capital Management LLC,KNA
100335790,USA RISK INTERNATIONAL LTD.,BRB
100304439,KELLMAN ARTS INC.,BRB
55037332,BIG EXHIBITS LIMITED,MLT
55009742,CALBO CO. LIMITED,MLT
200107548,IZMIR SHIPPING INC.,KNA
200517164,LUSH GREEN INTEGRATED SERVICES LLC,KNA
101722722,CARIBBEAN OIL AND GAS CORP.,BRB
55037138,JAMATA HOLDINGS LIMITED,MLT
65403812,PASIFIKA SAMOA LTD,WSM
55062511,PERIOD PICTURES LTD,MLT
55070838,MARIPETER HOLDINGS LTD.,MLT
55084624,MICALLEF & FORMOSA,MLT
55056544,PLANET TECHNOLOGIES LIMITED,MLT
30006603,POINSETTIA INVESTMENTS LIMITED,BHS
82022430,Hewlett-Packard Circeo (Cayman) Company,CYM
55038923,ASTUR International Consulting Limited,MLT
200515245,4A & K Investments LLC,KNA
101510570,"JLM EXPORT COMPANY, LTD.",BRB
55009462,CISTCO LIMITED,MLT
55015805,BELUGA OBSESSION SHIPPING LIMITED,MLT
85040001,GREAT CONCERTS LIVE,AW
55084140,JWT CARUANA,MLT
30020710,DELSON HOLDINGS LIMITED,BHS
55043975,ADVENT TRADING LIMITED,MLT
55047796,HOSPITALITY MARKETING CONCEPTS LIMITED,MLT
85037098,MR. TOWING,AW
200505307,ZORG GROUP LLC,KNA
55004328,GREEN SKIP SERVICES LIMITED,MLT
101508922,PHARMINGEN INTERNATIONAL FSC INC,BRB
55013543,INTER DEALING CO. LTD,MLT
200115232,MOSES CORP.,KNA
85023652,PROMOAD HOLDING A.V.V. (I.L.),AW
101732776,INTERDEV ASSOCIATES LTD.,BRB
200127879,AMHO TRADING INC.,KNA
82008295,"Duke Energy International Holding, Ltd.",BMU
55005786,NEW POTTERS LTD ( D 4809 ),MLT
101511575,NUCOR FOREIGN SALES CORPORATION,BRB
30012438,REAL ESTATE BROKERS (NASSAU) LIMITED,BHS
55011433,INFOTRAQ LTD,MLT
85042968,JOAQUIN & RAFAEL AGENCIES N.V. - JR AUTOCENTER,AW
85034094,MARUTI QUALITY STORE N.V.,AW
55056899,L'ITALY COMPANY LIMITED,MLT
100303600,CARIBBEAN PRODUCTION & TRADING COMPANY LIMITED,BRB
200139579,B.M.J. International Ltd.,KNA
200124465,THISTLES HOLDINGS LIMITED,KNA
200119816,FIRST EUROPEAN AMERICAN TRUST LTD.,KNA
200503007,"L & E ENTERPRISES, LLC",KNA
55071429,GI & GI COMPANY LIMITED,MLT
55044121,V.P. MARKETING LIMITED,MLT
55036604,UNEC LEASING LIMITED,MLT
100317986,DOUBLE B'S AUTO RENTALS INC.,BRB
200517081,LINCOLN & COLLINS LLC,KNA
101509506,ORACLE (BARBADOS) FOREIGN SALES CORPORATION,BRB
100318373,KRK BUSINESS SERVICES INC.,BRB
200141433,"Whitestone International, Ltd.",KNA
55055661,CRYSTAL MEGAYACHT PAINTERS LIMITED,MLT
55032007,TELEMEDIA CALL CENTRE INVESTMENTS LIMITED,MLT
85026113,SHAHAIRA SNACK & TAKE AWAY,AW
85018638,COLOMBIAN EMERALDS INTERNATIONAL N.V. - JEWELERS WAREHOUSE,AW
55048881,KOM MAXI LTD,MLT
55072257,ATRIUM INVESTMENT LIMITED,MLT
85013598,WEST-END FILMS A.V.V.,AW
55022120,PRESTIGE TRAVEL MARKETING LTD,MLT
30016776,CAVENDISH LIMITED (CONTINUED AS IBC #1718B),BHS
65001136,RSC ISLAND PRODUCTS LTD,WSM
55029600,GIGASET MALTA LIMITED,MLT
100338992,STUART'S TAXI SERVICE INC.,BRB
85034861,CNET SOLUTIONS,AW
55071661,SILVER TREASURE HOLDING LIMITED,MLT
55066250,INTERNATIONAL CROWN MARKETING HOLDING LTD,MLT
85001545,AKO'S UPHOLSTERY,AW
55023710,TELEFLOR MALTA LIMITED,MLT
82023658,Orion Fund JV Limited,BMU
85037593,FRUTERIA LAS MOROCHAS,AW
200125831,SB CONSULTANTS LTD.,KNA
82021024,BIF II GP Bermuda Limited,BMU
55047375,Kandinsky Limited,MLT
100325275,ASHLEY PROPERTIES INC.,BRB
85029071,INTRACON HOLDING INVESTMENT & TRADING N.V.,AW
55020087,CRONUS LTD,MLT
85030889,REALWORKS N.V.,AW
200508152,ABC UNITED ARTISTS LLC,KNA
85010686,ARIES BOUTIQUE N.V.,AW
55053726,VIKITA HOLDINGS LTD,MLT
101736979,VITAR RODE INC.,BRB
55050978,RETAIL MANAGEMENT SOLUTIONS LIMITED,MLT
82008331,NIKE Jump Ltd.,BMU
85016486,MOTION PICTURE FUND AVV,AW
101728236,GLOBAL CLIENTELY LTD.,BRB
82013258,W International Limited,CYM
85000841,MOSAICOS GENNY,AW
55004085,VIRGO LTD,MLT
85025187,METRO PENSIONFUNDS FOUNDATION,AW
100317044,R MCCAIN INVESTMENTS CORPORATION,BRB
55058730,SLOANE STREET CAPITAL LIMITED,MLT
30017208,AUSTRALIAN PROPERTY INVESTMENTS LIMITED,BHS
85027563,INVERSORA RETY A.V.V.,AW
55069767,GREEN MEADOW LIMITED,MLT
55069221,REENAM INDUSTRY LIMITED,MLT
200140193,INTERNATIONAL FISHING TRADERS LTD.,KNA
82013938,Navoi Leasing Ltd,BMU
200102436,NEW CODE LIMITED,KNA
200515733,SFA&C Management LLC,KNA
100338842,TYRE MASTERS INC.,BRB
55053083,B.B.L.S. LIMITED,MLT
55008650,MC CONSTRUCTION COMPANY LIMITED,MLT
30013570,ABERDEEN INVESTMENTS LIMITED,BHS
200111035,EMCA LTD,KNA
55031131,ZB TOOLS LIMITED,MLT
85031397,COSMIC TRADING,AW
200514638,"VBTN, LLC",KNA
82018487,ZZZ-UK 3 LIMITED,CYM
100325048,DEAL OR NO DEAL REAL ESTATE SERVICES INC.,BRB
